lsgd_id,lsgd_name,lsgd_type,district,elevation,slope,rainfall_7day_mm,event_year_x,dist_to_water_m,vegetation,builtup,fatalities,no_of_landslides,agri_crop_loss_ha,fully_damaged_houses,severely_damaged_houses,roads_damaged_km,bridges_damaged,severity_score,flood_risk_level,landslide_risk_level,flood_occurred,landslide_occurred,event_year_y,flood_area_pct,landslide_count_real,soil_texture_class,flow_accumulation,flood_occurred_real,landslide_occurred_real
872,Ummannoor Gramapanchayath,gram_panchayat,Kollam,75.72936232347374,8.216395027623992,319.3,2018,10149.193463639962,0.9651508865413324,0.0200900948586335,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0012066311775143,0.0,5.999999999999999,13.814353910772276,0,0
873,Kareepra Gramapanchayath,gram_panchayat,Kollam,41.62648185885135,5.275371219231786,282.3,2018,4093.6872855156057,0.9620575533731844,0.027544758433658,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0025634929597555,0.0,5.999999999999999,18.82842896637137,0,0
874,Veliyam Gramapanchayath,gram_panchayat,Kollam,52.27690176408036,7.87466870588204,346.8,2018,5695.740026450744,0.961338287174136,0.0186925587353025,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0036541231983408,0.0,6.000000000000003,39.1213094694949,0,0
875,Elamadu Grama Panchayat,gram_panchayat,Kollam,77.91015301097495,7.803752093016348,328.8,2018,6988.28633604627,0.9684088587454892,0.0149436451168411,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0021259259080687,0.0,5.9999999999999964,16.47763478850969,0,0
876,Pooyappally Grama Panchayath,gram_panchayat,Kollam,42.74355304812652,6.417622014514545,328.8,2018,3153.8858653642856,0.9525954654003992,0.0245168329864596,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0028639263417328,0.0,6.0,61.23934503549816,0,0
877,Velinalloor Grama Panchayat,gram_panchayat,Kollam,63.526561623184406,7.0610481034793615,328.8,2018,3071.4012953658766,0.962690381781148,0.020994330468674,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0023082548262905,0.0,6.000000000000001,104.67188595142169,0,0
878,Chadayamangalam Gramapanchayath,gram_panchayat,Kollam,63.0752358905637,7.999965759444009,267.9,2018,8482.132437387674,0.9579617970811886,0.0179951221025053,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0028796600296514,0.0,6.000000000000001,106.90614782263448,0,0
879,Nilamel Gramapanchayat,gram_panchayat,Kollam,86.23153006215732,9.829297051383596,268.6,2018,10726.013770107782,0.958226356030539,0.0240948739465905,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0019622398593808,0.0,5.999999999999997,7.218541256998757,0,0
880,Ittiva Gramapanchayath,gram_panchayat,Kollam,87.61963401935391,7.641741428622121,247.3,2018,14555.524118997737,0.970848753740442,0.0081945517435102,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0017032267360765,0.0,6.0,40.55472198141846,0,0
881,Kadakkal Gramapanchayath,gram_panchayat,Kollam,128.02642989958966,7.905708528765325,268.6,2018,14965.414952183266,0.957971445907909,0.0280575280794663,5.0,2.0,869.73,95.0,1338.0,340.0,48.0,0.0980183986355041,Moderate,Moderate,0.0,0.0,2018.0,0.0013639775440937,0.0,6.0,3.39390979947907,0,0
